date,StraitTimes
3/23/2012,3440.34
3/26/2012,3422.41
3/27/2012,3473.51
3/28/2012,3470.14
3/29/2012,3444.95
3/30/2012,3463.79
4/2/2012,3470.25
4/3/2012,3468.99
4/4/2012,3434.54
4/5/2012,3435.88
4/9/2012,3405.85
4/10/2012,3431.55
4/11/2012,3390.13
4/12/2012,3426.61
4/13/2012,3437.74
4/16/2012,3443.12
4/17/2012,3436.76
4/18/2012,3452.85
4/19/2012,3461.64
4/20/2012,3445.83
4/23/2012,3411.51
4/24/2012,3426.08
4/25/2012,3437.32
4/26/2012,3440.96
4/27/2012,3445.95
4/30/2012,3445.83
5/2/2012,3478.6
5/3/2012,3472.58
5/4/2012,3461.6
5/7/2012,3395.18
5/8/2012,3403.34
5/9/2012,3376.57
5/10/2012,3380.14
5/11/2012,3356.63
5/14/2012,3334.19
5/15/2012,3350.1
5/16/2012,3297.05
5/17/2012,3287.11
5/18/2012,3236.44
5/21/2012,3249.33
5/22/2012,3288.44
5/23/2012,3237.97
5/24/2012,3236.94
5/25/2012,3229.05
5/28/2012,3245.89
5/29/2012,3262.93
5/30/2012,3242.09
5/31/2012,3229.88
6/1/2012,3198.62
6/4/2012,3144.08
6/5/2012,3159.7
6/6/2012,3216.23
6/7/2012,3214.4
6/8/2012,3189.51
6/11/2012,3247.67
6/12/2012,3258.47
6/13/2012,3246.58
6/14/2012,3231.36
6/15/2012,3274.68
6/18/2012,3290.08
6/19/2012,3311.27
6/20/2012,3326.72
6/21/2012,3296.98
6/22/2012,3294.59
6/25/2012,3279.64
6/26/2012,3268.42
6/27/2012,3310.32
6/28/2012,3316.41
6/29/2012,3353.25
7/2/2012,3390.69
7/3/2012,3431.17
7/4/2012,3435.18
7/5/2012,3461.62
7/6/2012,3469.87
7/9/2012,3412.23
7/10/2012,3453.63
7/11/2012,3482.4
7/12/2012,3462.28
7/13/2012,3489.68
7/16/2012,3493.4
7/17/2012,3512.1
7/18/2012,3514.9
7/19/2012,3528.59
7/20/2012,3512.94
7/23/2012,3474.87
7/24/2012,3495.09
7/25/2012,3489.37
7/26/2012,3505.3
7/27/2012,3498.2
7/30/2012,3539
7/31/2012,3543.2
8/1/2012,3560.33
8/2/2012,3542.95
8/3/2012,3560.62
8/6/2012,3593.71
8/7/2012,3588.93
8/8/2012,3576.05
8/10/2012,3578.73
8/13/2012,3591.17
8/14/2012,3618.15
8/15/2012,3598.76
8/16/2012,3599.68
8/17/2012,3600.12
8/21/2012,3604.43
8/22/2012,3585.91
8/23/2012,3594.03
8/24/2012,3587.12
8/27/2012,3580.07
8/28/2012,3574.87
8/29/2012,3576.95
8/30/2012,3544.93
8/31/2012,3561
9/3/2012,3551.29
9/4/2012,3544.61
9/5/2012,3526.2
9/6/2012,3518.38
9/7/2012,3544.79
9/10/2012,3541.29
9/11/2012,3550.33
9/12/2012,3565.93
9/13/2012,3566.5
9/14/2012,3613.91
9/17/2012,3623.68
9/18/2012,3611.04
9/19/2012,3620.04
9/20/2012,3604.72
9/21/2012,3623.1
9/24/2012,3610.98
9/25/2012,3610.04
9/26/2012,3587.99
9/27/2012,3603.01
9/28/2012,3604.08
10/1/2012,3601.15
10/2/2012,3626.22
10/3/2012,3623.87
10/4/2012,3635.05
10/5/2012,3660.06
10/8/2012,3623.29
10/9/2012,3610.64
10/10/2012,3572.83
10/11/2012,3571.48
10/12/2012,3582.19
10/15/2012,3583.72
10/16/2012,3588.15
10/17/2012,3586.81
10/18/2012,3604.1
10/19/2012,3590.63
10/22/2012,3586.8
10/23/2012,3593
10/24/2012,3586.24
10/25/2012,3602.06
10/29/2012,3569.19
10/30/2012,3579.94
10/31/2012,3579.51
11/1/2012,3565.66
11/2/2012,3582.32
11/5/2012,3571.84
11/6/2012,3558.19
11/7/2012,3586.39
11/8/2012,3550.27
11/9/2012,3547.11
11/12/2012,3545.21
11/14/2012,3510.39
11/15/2012,3472.54
11/16/2012,3472.93
11/19/2012,3479.18
11/20/2012,3488.49
11/21/2012,3490.22
11/22/2012,3521.28
11/23/2012,3524.4
11/26/2012,3542.34
11/27/2012,3551.59
11/28/2012,3551.43
11/29/2012,3591.67
11/30/2012,3620.03
12/3/2012,3615.06
12/4/2012,3610.79
12/5/2012,3627.07
12/6/2012,3629.74
12/7/2012,3667.31
12/10/2012,3675.84
12/11/2012,3680.55
12/12/2012,3707.98
12/13/2012,3725.67
12/14/2012,3739.68
12/17/2012,3728.2
12/18/2012,3725.95
12/19/2012,3728.05
12/20/2012,3748.05
12/21/2012,3733.94
12/24/2012,3746.76
12/26/2012,3761.24
12/27/2012,3764.93
12/28/2012,3774.22
12/31/2012,3745
1/2/2013,3785.98
1/3/2013,3813.25
1/4/2013,3813.74
1/7/2013,3805.51
1/8/2013,3790.45
1/9/2013,3808.06
1/10/2013,3814.96
1/11/2013,3803.44
1/14/2013,3791.71
1/15/2013,3779.27
1/16/2013,3793.98
1/17/2013,3778.13
1/18/2013,3797.19
1/21/2013,3809.13
1/22/2013,3807.4
1/23/2013,3820.85
1/24/2013,3841.41
1/25/2013,3866.15
1/28/2013,3872.13
1/29/2013,3855.39
1/30/2013,3886.31
1/31/2013,3882.48
2/1/2013,3894.68
2/4/2013,3902.05
2/5/2013,3872.81
2/6/2013,3877.39
2/7/2013,3859.92
2/8/2013,3870.01
2/13/2013,3906.39
2/14/2013,3893.88
2/15/2013,3885.12
2/18/2013,3891.13
2/19/2013,3900.16
2/20/2013,3915.69
2/21/2013,3890.49
2/22/2013,3891.11
2/25/2013,3891.86
2/26/2013,3851.03
2/27/2013,3859.16
2/28/2013,3869.6
3/1/2013,3869.07
3/4/2013,3834.11
3/5/2013,3843.94
3/6/2013,3895.47
3/7/2013,3903.43
3/8/2013,3892.77
3/11/2013,3896.85
3/12/2013,3908.74
3/13/2013,3891.58
3/14/2013,3880.91
3/15/2013,3888.66
3/18/2013,3853.66
3/19/2013,3868.64
3/20/2013,3850.89
3/21/2013,3873.7
3/22/2013,3862.94
3/25/2013,3873.5
3/26/2013,3898.45
3/27/2013,3927.51
3/28/2013,3921.66
4/1/2013,3921.04
4/2/2013,3932.9
4/3/2013,3937.86
4/4/2013,3921.3
4/5/2013,3911.79
4/8/2013,3893.81
4/9/2013,3907.99
4/10/2013,3904.05
4/11/2013,3922.48
4/12/2013,3905.17
4/15/2013,3893.523046
4/16/2013,3902.078211
4/17/2013,3902.456105
4/18/2013,3908.281391
4/19/2013,3905.532166
4/22/2013,3923.625457
4/23/2013,3894.491532
4/24/2013,3945.382096
4/25/2013,3965.034713
4/26/2013,3981.280801
4/29/2013,4008.789163
4/30/2013,4016.255367
5/2/2013,4057.3681
5/3/2013,4021.999791
5/6/2013,4043.444329
5/7/2013,4046.065157
5/8/2013,4082.641418
5/9/2013,4106.279377
5/10/2013,4121.257679
5/13/2013,4110.319408
5/14/2013,4116.076204
5/15/2013,4127.125274
5/16/2013,4140.020474
5/17/2013,4136.44599
5/20/2013,4142.353334
5/21/2013,4129.975559
5/22/2013,4142.526303
5/23/2013,4069.140442
5/27/2013,4066.89
5/28/2013,4084.620869
5/29/2013,4038.320082
5/30/2013,4000.592463
5/31/2013,3971.042667
6/3/2013,3946.709614
6/4/2013,3947.028715
6/5/2013,3889.567351
6/6/2013,3829.700833
6/7/2013,3819.155893
6/10/2013,3838.091767
6/11/2013,3801.966953
6/12/2013,3781.697081
6/13/2013,3754.361087
6/14/2013,3791.22665
6/17/2013,3817.625808
6/18/2013,3872.915222
6/19/2013,3854.018787
6/20/2013,3757.452642
6/21/2013,3746.878524
6/24/2013,3686.759094
6/25/2013,3705.485762
6/26/2013,3722.841453
6/27/2013,3739.18271
6/28/2013,3778.050967
7/1/2013,3766.642126
7/2/2013,3805.483232
7/3/2013,3752.924363
7/4/2013,3774.064813
7/5/2013,3801.181451
7/8/2013,3784.085327
7/9/2013,3811.854989
7/10/2013,3823.14094
7/11/2013,3896.147117
7/12/2013,3880.730988
7/15/2013,3881.637155
7/16/2013,3867.412335
7/17/2013,3847.476768
7/18/2013,3859.30892
7/19/2013,3853.383601
7/22/2013,3878.6713
7/23/2013,3904.127945
7/24/2013,3929.329244
7/25/2013,3885.355933
7/26/2013,3885.861892
7/29/2013,3886.906364
7/30/2013,3898.312696
7/31/2013,3870.058096
8/1/2013,3895.718026
8/2/2013,3908.736798
8/5/2013,3906.517503
8/6/2013,3886.152131
8/7/2013,3892.19899
8/12/2013,3901.579981
8/13/2013,3915.923733
8/14/2013,3921.948471
8/15/2013,3895.864854
8/16/2013,3868.31689
8/19/2013,3839.038478
8/20/2013,3785.963408
8/21/2013,3765.868848
8/22/2013,3742.142773
8/23/2013,3742.178318
8/26/2013,3740.159048
8/27/2013,3679.38334
8/28/2013,3643.526106
8/29/2013,3684.581958
8/30/2013,3673.55695
9/2/2013,3706.03299
9/3/2013,3704.895362
9/4/2013,3657.158608
9/5/2013,3686.305511
9/6/2013,3697.099831
9/9/2013,3745.428744
9/10/2013,3788.71161
9/11/2013,3769.672128
9/12/2013,3785.312765
9/13/2013,3784.368493
9/16/2013,3856.13868
9/17/2013,3857.88698
9/18/2013,3873.570199
9/19/2013,3943.824646
9/20/2013,3926.539864
9/23/2013,3898.304951
9/24/2013,3895.276369
9/25/2013,3893.323661
9/26/2013,3876.005788
9/27/2013,3895.261061
9/30/2013,3843.927899
10/1/2013,3860.468106
10/2/2013,3825.369196
10/3/2013,3815.923079
10/4/2013,3807.776005
10/7/2013,3805.968463
10/8/2013,3817.998207
10/9/2013,3828.113944
10/10/2013,3846.397196
10/11/2013,3858.295645
10/14/2013,3840.746586
10/16/2013,3851.401063
10/17/2013,3866.679807
10/18/2013,3874.305274
10/21/2013,3877.772684
10/22/2013,3895.306311
10/23/2013,3889.213502
10/24/2013,3905.1698
10/25/2013,3889.744077
10/28/2013,3892.913222
10/29/2013,3895.045056
10/30/2013,3921.292659
10/31/2013,3897.298286
11/1/2013,3885.794682
11/4/2013,3889.124731
11/5/2013,3891.879482
11/6/2013,3891.580151
11/7/2013,3887.705917
11/8/2013,3857.533929
11/11/2013,3869.030896
11/12/2013,3861.170563
11/13/2013,3845.193387
11/14/2013,3874.740145
11/15/2013,3887.115913
11/18/2013,3890.023184
11/19/2013,3876.722602
11/20/2013,3867.911596
11/21/2013,3853.510151
11/22/2013,3854.087858
11/25/2013,3863.56701
11/26/2013,3854.886757
11/27/2013,3853.129996
11/28/2013,3870.504805
11/29/2013,3858.334724
12/2/2013,3873.408896
12/3/2013,3872.090051
12/4/2013,3839.325456
12/5/2013,3795.212965
12/6/2013,3786.243832
12/9/2013,3785.598866
12/10/2013,3746.787531
12/11/2013,3721.28296
12/12/2013,3719.219818
12/13/2013,3727.700477
12/16/2013,3712.804359
12/17/2013,3729.587387
12/18/2013,3722.544117
12/19/2013,3740.0331
12/20/2013,3769.568934
12/23/2013,3796.053794
12/24/2013,3809.545371
12/26/2013,3818.159568
12/27/2013,3836.915268
12/30/2013,3841.219287
12/31/2013,3858.440199
1/2/2014,3867.227814
1/3/2014,3814.632765
1/6/2014,3805.313635
1/7/2014,3801.726839
1/8/2014,3837.999425
1/9/2014,3831.618118
1/10/2014,3829.736354
1/13/2014,3819.526614
1/14/2014,3805.234901
1/15/2014,3828.988472
1/16/2014,3825.565069
1/17/2014,3833.955251
1/20/2014,3811.371078
1/21/2014,3817.424872
1/22/2014,3817.395187
1/23/2014,3776.587623
1/24/2014,3747.043485
1/27/2014,3706.164636
1/28/2014,3730.979731
1/29/2014,3714.358716
1/30/2014,3689.113743
2/3/2014,3644.916389
2/4/2014,3614.267827
2/5/2014,3607.311125
2/6/2014,3641.653641
2/7/2014,3671.963896
2/10/2014,3676.909326
2/11/2014,3691.411929
2/12/2014,3699.153748
2/13/2014,3704.569126
2/14/2014,3703.115887
2/17/2014,3743.051251
2/18/2014,3744.877033
2/19/2014,3766.840523
2/20/2014,3764.217478
2/21/2014,3780.427719
2/24/2014,3787.635833
2/25/2014,3784.928451
2/26/2014,3766.182849
2/27/2014,3776.536852
2/28/2014,3793.649609
3/3/2014,3765.233333
3/4/2014,3786.248564
3/5/2014,3800.796143
3/6/2014,3816.087591
3/7/2014,3824.730628
3/10/2014,3812.98689
3/11/2014,3816.35751
3/12/2014,3777.375398
3/13/2014,3757.81418
3/14/2014,3748.461182
3/17/2014,3770.918043
3/18/2014,3773.002591
3/19/2014,3764.813068
3/20/2014,3736.025384
3/21/2014,3755.82136
3/24/2014,3802.795513
3/25/2014,3793.425622
3/26/2014,3841.275028
3/27/2014,3864.661363
3/28/2014,3876.528299
3/31/2014,3896.63681
4/1/2014,3908.731668
4/2/2014,3901.7133
4/3/2014,3935.055941
4/4/2014,3926.084965
4/7/2014,3902.699619
4/8/2014,3915.540624
4/9/2014,3922.662237
4/10/2014,3914.919153
4/11/2014,3908.368705
4/14/2014,3928.665627
4/15/2014,3967.149751
4/16/2014,3975.967506
4/17/2014,3976.707092
4/21/2014,3979.19147
4/22/2014,4005.704366
4/23/2014,3988.010444
4/24/2014,4019.74089
4/25/2014,4000.670144
4/28/2014,3982.964899
4/29/2014,3987.740945
4/30/2014,4021.655774
5/2/2014,4012.477087
5/5/2014,3999.852592
5/6/2014,4006.368129
5/7/2014,3995.098329
5/8/2014,4009.000785
5/9/2014,4014.480583
5/12/2014,3985.994064
5/14/2014,4031.775611
5/15/2014,4049.994469
5/16/2014,4037.75
5/19/2014,4037.55
5/20/2014,4041.307621
5/21/2014,4036.750677
5/22/2014,4041.545549
5/23/2014,4056.839625
5/26/2014,4062.858327
5/27/2014,4051.944902
5/28/2014,4049.194519
5/29/2014,4084.922791
5/30/2014,4078.911027
6/2/2014,4086.813147
6/3/2014,4079.926585
6/4/2014,4059.499865
6/5/2014,4058.846058
6/6/2014,4083.342725
6/9/2014,4090.475215
6/10/2014,4076.391534
6/11/2014,4071.71706
6/12/2014,4075.388827
6/13/2014,4075.691892
6/16/2014,4071.994849
6/17/2014,4052.41417
6/18/2014,4055.33344
6/19/2014,4045.705659
6/20/2014,4033.06036
6/23/2014,4031.32071
6/24/2014,4037.052864
6/25/2014,4036.442149
6/26/2014,4057.525986
6/27/2014,4048.220329
6/30/2014,4029.184914
7/1/2014,4013.063265
7/2/2014,4039.375412
7/3/2014,4050.812647
7/4/2014,4049.699451
7/7/2014,4073.616039
7/8/2014,4063.422525
7/9/2014,4053.669359
7/10/2014,4046.29865
7/11/2014,4076.2856
7/14/2014,4072.876216
7/15/2014,4073.429847
7/16/2014,4089.524782
9/26/2014,4120.291867
9/29/2014,4117.177489
9/30/2014,4100.941147
10/1/2014,4087.035411
10/3/2014,4073.448495
10/7/2014,4061.86153
10/8/2014,4040.222027
10/9/2014,4080.973931
10/10/2014,4036.66762
10/13/2014,4009.471594
10/14/2014,3999.773855
10/15/2014,4005.186019
10/16/2014,3949.446108
10/17/2014,3966.380076
10/20/2014,3983.053827
10/21/2014,4010.209432
10/23/2014,4052.489576
10/24/2014,4036.0442
10/27/2014,4040.507968
10/28/2014,4022.881058
10/29/2014,4040.505337
10/30/2014,4053.391231
10/31/2014,4103.437096
11/3/2014,4124.234193
11/4/2014,4112.96941
11/5/2014,4120.60892
11/6/2014,4124.741197
11/7/2014,4119.012736
11/10/2014,4137.323028
11/11/2014,4126.655717
11/12/2014,4116.07615
11/13/2014,4142.873941
11/14/2014,4156.710892
11/17/2014,4122.856329
11/18/2014,4154.272439
11/19/2014,4180.39231
11/20/2014,4156.625919
11/21/2014,4193.881576
11/24/2014,4187.882033
11/25/2014,4193.47135
11/26/2014,4199.32634
11/27/2014,4188.413071
11/28/2014,4200.376258
12/1/2014,4144.131676
12/2/2014,4165.041665
12/3/2014,4141.309422
12/4/2014,4143.109384
12/5/2014,4167.644555
12/8/2014,4137.609059
12/9/2014,4165.218413
12/10/2014,4172.698951
12/11/2014,4163.784492
12/12/2014,4170.594286
12/15/2014,4132.969372
12/16/2014,4033.791714
12/17/2014,4049.015813
12/18/2014,4069.620067
12/19/2014,4122.045886
12/22/2014,4186.696471
12/23/2014,4188.646933
12/24/2014,4205.477611
12/26/2014,4215.249782
12/29/2014,4232.855435
12/30/2014,4230.868272
12/31/2014,4229.667861
1/2/2015,4236.891851
1/5/2015,4183.711957
1/6/2015,4125.464377
1/7/2015,4146.098162
1/8/2015,4204.857063
1/9/2015,4196.480642
1/12/2015,4204.586578
1/13/2015,4199.784161
1/14/2015,4181.045272
1/15/2015,4196.980424
1/16/2015,4149.014905
1/19/2015,4157.83328
1/20/2015,4190.919205
1/21/2015,4216.613347
1/22/2015,4236.512233
1/23/2015,4288.312759
1/26/2015,4272.001996
1/27/2015,4289.678433
1/28/2015,4298.421624
1/29/2015,4299.388049
1/30/2015,4264.371428
2/2/2015,4304.790485
2/3/2015,4285.522242
2/4/2015,4297.529858
2/5/2015,4283.702936
2/6/2015,4314.865899
2/9/2015,4298.091082
2/10/2015,4318.494299
2/11/2015,4331.484549
2/12/2015,4302.426461
2/13/2015,4311.300076
2/16/2015,4312.479642
2/17/2015,4298.328838
2/18/2015,4323.180831
2/23/2015,4305.103184
2/24/2015,4325.6342
2/25/2015,4329.689129
2/26/2015,4311.248811
2/27/2015,4281.910047
3/2/2015,4283.199648
3/3/2015,4306.127988
3/4/2015,4297.849279
3/5/2015,4272.355597
3/6/2015,4300.339184
3/9/2015,4284.689747
3/10/2015,4276.74525
3/11/2015,4251.990495
3/12/2015,4245.71642
3/13/2015,4232.089691
3/16/2015,4248.786196
3/17/2015,4241.114775
3/18/2015,4240.027633
3/19/2015,4270.807873
3/20/2015,4303.95805
3/23/2015,4301.03695
3/24/2015,4304.992481
3/25/2015,4312.258001
3/26/2015,4328.10158
3/27/2015,4351.456405
3/30/2015,4356.695884
3/31/2015,4347.561994
4/1/2015,4347.569207
4/2/2015,4356.060929
4/6/2015,4355.000278
4/7/2015,4371.028584
4/8/2015,4364.799267
4/9/2015,4364.31894
4/10/2015,4379.551574
4/13/2015,4394.698064
4/14/2015,4440.974708
4/15/2015,4464.772105
4/16/2015,4454.255091
4/17/2015,4446.161106
4/20/2015,4418.487762
4/21/2015,4425.250772
4/22/2015,4417.228085
4/23/2015,4426.898939
4/24/2015,4442.365785
4/27/2015,4458.286631
4/28/2015,4432.615292
4/29/2015,4433.474509
4/30/2015,4444.815231
5/4/2015,4441.47491
5/5/2015,4428.464783
5/6/2015,4413.914872
5/7/2015,4382.851816
5/8/2015,4407.408954
5/11/2015,4431.395838
5/12/2015,4395.051517
5/13/2015,4410.231274
5/14/2015,4413.557461
5/15/2015,4422.906915
5/18/2015,4418.405664
5/19/2015,4411.337323
5/20/2015,4392.99756
5/21/2015,4393.661458
5/22/2015,4406.847976
5/25/2015,4420.475581
5/26/2015,4419.357006
5/27/2015,4374.608072
5/28/2015,4365.445227
5/29/2015,4332.669199
6/2/2015,4267.071781
6/3/2015,4278.684004
6/4/2015,4272.497923
6/5/2015,4258.025645
6/8/2015,4240.991746
6/9/2015,4208.802459
6/10/2015,4247.939216
6/11/2015,4275.904255
6/12/2015,4283.805776
6/15/2015,4244.570193
6/16/2015,4212.584407
6/17/2015,4248.116571
6/18/2015,4215.55768
6/19/2015,4216.246791
6/22/2015,4234.34254
6/23/2015,4265.838048
6/24/2015,4280.579114
6/25/2015,4278.724104
6/26/2015,4241.714432
6/29/2015,4189.711882
6/30/2015,4237.15234
7/1/2015,4254.796715
7/2/2015,4250.581796
7/3/2015,4269.605583
7/6/2015,4257.092797
7/7/2015,4267.297501
7/8/2015,4195.844439
7/9/2015,4173.384383
7/10/2015,4189.3209
7/13/2015,4229.351842
7/14/2015,4236.10214
7/15/2015,4264.65827
7/16/2015,4283.29372
7/20/2015,4308.882852
7/21/2015,4306.235125
7/22/2015,4290.604134
7/23/2015,4287.02267
7/24/2015,4282.265553
7/27/2015,4232.16678
7/28/2015,4193.957869
7/29/2015,4200.491607
7/30/2015,4167.895393
7/31/2015,4115.435431
8/3/2015,4106.721777
8/4/2015,4104.468646
8/5/2015,4104.915498
8/6/2015,4111.700043
8/11/2015,4055.610613
8/12/2015,3946.051215
8/13/2015,3986.033201
8/14/2015,4016.472341
8/17/2015,3962.183957
8/18/2015,3939.313043
8/19/2015,3934.664517
8/20/2015,3894.136376
8/21/2015,3843.968413
8/24/2015,3678.859109
8/25/2015,3735.155152
8/26/2015,3718.37715
8/27/2015,3812.112693
9/2/2015,3725.01609
9/3/2015,3761.639265
9/4/2015,3706.479219
9/7/2015,3691.720346
9/8/2015,3734.314276
9/9/2015,3789.78853
9/10/2015,3737.822677
9/14/2015,3716.390176
9/15/2015,3678.175678
9/16/2015,3712.858017
9/17/2015,3747.899686
9/18/2015,3726.907254
9/21/2015,3730.367257
9/22/2015,3712.515683
9/23/2015,3683.094331
9/25/2015,3666.135016
9/28/2015,3613.429551
9/29/2015,3608.29007
9/30/2015,3614.235493
10/1/2015,3628.419572
10/2/2015,3617.149736
10/5/2015,3692.393475
10/6/2015,3752.17488
10/7/2015,3835.576675
10/8/2015,3816.437743
10/9/2015,3883.087119
10/12/2015,3926.607475
10/13/2015,3865.446064
10/14/2015,3864.208868
10/15/2015,3904.631194
10/16/2015,3924.67065
10/19/2015,3916.751555
10/20/2015,3909.677109
10/21/2015,3918.308022
10/22/2015,3934.381552
10/26/2015,3992.610472
10/27/2015,3953.712124
10/28/2015,3941.920394
10/29/2015,3891.357568
10/30/2015,3887.257811
11/2/2015,3856.226963
11/3/2015,3888.832203
11/4/2015,3941.88561
11/5/2015,3920.058656
11/6/2015,3902.967251
11/9/2015,3886.442651
11/11/2015,3865.525276
11/12/2015,3836.470267
11/13/2015,3793.721665
11/16/2015,3785.516898
11/17/2015,3786.879074
11/18/2015,3747.520555
11/19/2015,3791.350348
11/20/2015,3788.849656
11/23/2015,3770.13199
11/24/2015,3796.096109
11/25/2015,3754.6623
11/26/2015,3745.715528
11/27/2015,3712.514467
11/30/2015,3708.384699
12/1/2015,3726.984548
12/2/2015,3744.350148
12/3/2015,3744.674497
12/4/2015,3738.390239
12/7/2015,3766.788098
12/8/2015,3737.79648
12/9/2015,3718.505956
12/10/2015,3701.964709
12/11/2015,3683.989679
12/14/2015,3658.523123
12/15/2015,3659.151127
12/16/2015,3693.145775
12/17/2015,3719.479679
12/18/2015,3708.639118
12/21/2015,3707.206821
12/22/2015,3716.872461
12/23/2015,3730.780414
12/24/2015,3748.982158
12/28/2015,3745.990676
12/29/2015,3762.791891
12/30/2015,3759.26304
12/31/2015,3755.640038
1/4/2016,3694.727916
1/5/2016,3692.45312
1/6/2016,3653.4302
1/7/2016,3556.550724
1/8/2016,3584.323804
1/11/2016,3529.113449
1/12/2016,3506.869964
1/13/2016,3513.023889
1/14/2016,3445.360458
1/15/2016,3427.377388
1/18/2016,3378.186591
1/19/2016,3437.421596
1/20/2016,3334.881929
1/21/2016,3299.616116
1/22/2016,3357.447019
1/25/2016,3364.689492
1/26/2016,3317.092811
1/27/2016,3317.838012
1/28/2016,3340.282999
1/29/2016,3427.180478
2/1/2016,3392.377432
2/2/2016,3362.159593
2/3/2016,3325.024873
2/4/2016,3335.126449
2/5/2016,3419.485164
2/10/2016,3365.908049
2/11/2016,3311.470535
2/12/2016,3313.647405
2/15/2016,3402.293613
2/16/2016,3450.141659
2/17/2016,3409.983049
2/18/2016,3467.101034
2/19/2016,3466.187413
2/22/2016,3471.11329
2/23/2016,3486.015266
2/24/2016,3418.02213
2/25/2016,3396.428388
2/26/2016,3456.405079
2/29/2016,3478.757335
3/1/2016,3499.470755
3/2/2016,3557.627421
3/3/2016,3636.754496
3/4/2016,3701.181803
3/7/2016,3683.576984
3/8/2016,3625.217036
3/9/2016,3666.51108
3/10/2016,3664.813066
3/11/2016,3690.557069
3/14/2016,3714.302136
3/15/2016,3704.358828
3/16/2016,3714.005736
3/17/2016,3760.965177
3/18/2016,3795.737373
3/21/2016,3761.638545
3/22/2016,3761.591401
3/23/2016,3763.327739
3/24/2016,3718.163828
3/28/2016,3695.832984
3/29/2016,3681.188096
3/30/2016,3751.318815
3/31/2016,3709.686683
4/1/2016,3680.423847
4/4/2016,3702.430688
4/5/2016,3657.473553
4/6/2016,3670.965429
4/7/2016,3674.016938
4/8/2016,3667.13709
4/11/2016,3668.347308
4/12/2016,3675.402337
4/13/2016,3774.341217
4/14/2016,3805.046415
4/15/2016,3818.121253
4/18/2016,3810.041953
4/19/2016,3854.512539
4/20/2016,3852.083916
4/21/2016,3867.872409
4/22/2016,3847.195445
4/25/2016,3801.3061
4/26/2016,3804.366885
4/27/2016,3784.959669
4/28/2016,3768.602328
4/29/2016,3737.296036
5/3/2016,3702.465728
5/4/2016,3655.544095
5/5/2016,3664.178986
5/6/2016,3617.055825
5/9/2016,3663.750085
5/10/2016,3630.753584
5/11/2016,3621.745267
5/12/2016,3639.615371
5/13/2016,3625.719097
5/16/2016,3627.247918
5/17/2016,3686.966341
5/18/2016,3681.672463
5/19/2016,3632.61649
5/20/2016,3664.048338
5/23/2016,3668.171668
5/24/2016,3646.028955
5/25/2016,3667.819143
5/26/2016,3676.636347
5/27/2016,3715.345982
5/30/2016,3707.708991
5/31/2016,3700.159241
6/1/2016,3699.467709
6/2/2016,3705.51132
6/3/2016,3724.244258
6/6/2016,3753.482966
6/7/2016,3775.76829
6/8/2016,3794.713682
6/9/2016,3770.078444
6/10/2016,3742.465019
6/13/2016,3692.693655
6/14/2016,3670.024231
6/15/2016,3677.873511
6/16/2016,3647.798325
6/17/2016,3663.521103
6/20/2016,3713.167555
6/21/2016,3698.032892
6/22/2016,3693.628979
6/23/2016,3703.863387
6/24/2016,3626.357593
6/27/2016,3619.013311
6/28/2016,3654.381658
6/29/2016,3702.378608
6/30/2016,3766.274396
7/1/2016,3773.489244
7/4/2016,3805.563647
7/5/2016,3797.742423
7/7/2016,3794.435878
7/8/2016,3774.3794
7/11/2016,3812.960597
7/12/2016,3846.992523
7/13/2016,3858.706757
7/14/2016,3853.757687
7/15/2016,3878.192234
7/18/2016,3882.713153
7/19/2016,3870.489278
7/20/2016,3905.227698
7/21/2016,3898.25782
7/22/2016,3905.734797
7/25/2016,3885.18951
7/26/2016,3891.390523
7/27/2016,3904.237352
7/28/2016,3875.062476
7/29/2016,3808.773218
8/1/2016,3840.407782
8/2/2016,3810.404454
8/3/2016,3784.118002
8/4/2016,3789.973971
8/5/2016,3787.006756
8/8/2016,3844.064093
8/10/2016,3850.966143
8/11/2016,3843.261762
8/12/2016,3840.016015
8/15/2016,3855.828351
8/16/2016,3845.118076
8/17/2016,3825.892079
8/18/2016,3820.916191
8/19/2016,3830.793763
8/22/2016,3826.992634
8/23/2016,3840.585724
8/24/2016,3866.822718
8/25/2016,3876.73921
8/26/2016,3850.752884
8/29/2016,3812.723289
8/30/2016,3811.327019
8/31/2016,3800.815992
9/1/2016,3795.260735
9/2/2016,3778.352333
9/5/2016,3842.795598
9/6/2016,3903.1807
9/7/2016,3899.271883
9/8/2016,3900.384838
9/9/2016,3871.891083
9/13/2016,3797.841628
9/14/2016,3785.671811
9/15/2016,3780.516797
9/16/2016,3810.063526
9/19/2016,3843.336298
9/20/2016,3846.767893
9/21/2016,3841.444425
9/22/2016,3835.140971
9/23/2016,3849.81524
9/26/2016,3840.361516
9/27/2016,3854.236774
9/28/2016,3852.896735
9/29/2016,3890.24023
9/30/2016,3868.347952
10/3/2016,3870.197265
10/4/2016,3888.800733
10/5/2016,3884.96743
10/6/2016,3889.585915
10/7/2016,3876.127305
10/10/2016,3869.384184
10/11/2016,3850.372621
10/12/2016,3793.176424
10/13/2016,3782.092824
10/14/2016,3795.251099
10/17/2016,3797.70633
10/18/2016,3815.985167
10/26/2016,3814.632734
10/27/2016,3816.28793
10/28/2016,3799.172652
10/31/2016,3795.956572
11/1/2016,3795.704286
11/2/2016,3786.878031
